,domain,phylum,class,order,family,genus,species
ASV_9195,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
ASV_9196,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9197,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV_9198,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9199,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,NA,NA,NA
ASV_9200,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9201,NA,NA,NA,NA,NA,NA,NA
ASV_9202,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9203,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9204,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV_9205,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA
ASV_9206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9207,Bacteria,Gemmatimonadota,BD2-11 terrestrial group,NA,NA,NA,NA
ASV_9208,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
ASV_9209,Bacteria,Acidobacteriota,NA,NA,NA,NA,NA
ASV_9210,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9211,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
ASV_9212,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Paraglaciecola,NA
ASV_9213,Bacteria,Planctomycetota,028H05-P-BN-P5,NA,NA,NA,NA
ASV_9214,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9215,NA,NA,NA,NA,NA,NA,NA
ASV_9216,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9217,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,NA,NA,NA
ASV_9218,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9219,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9220,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA
ASV_9221,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9222,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9223,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9224,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,NA,NA
ASV_9225,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,NA,NA
ASV_9226,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Candidatus Endobugula,NA
ASV_9227,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA
ASV_9228,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9229,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,NA
ASV_9230,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,NA,NA,NA
ASV_9231,NA,NA,NA,NA,NA,NA,NA
ASV_9232,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,NA,NA
ASV_9233,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9234,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family_4,Marinicella,NA
ASV_9235,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,NA,NA,NA
ASV_9236,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV_9237,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9238,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9239,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus,NA
ASV_9240,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9241,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9242,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,NA,NA,NA
ASV_9243,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade II,NA,NA
ASV_9244,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9245,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9246,NA,NA,NA,NA,NA,NA,NA
ASV_9247,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9248,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,NA
ASV_9249,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9250,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV_9251,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9252,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9253,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9254,NA,NA,NA,NA,NA,NA,NA
ASV_9255,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV_9256,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9257,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,C1-B045,NA
ASV_9258,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,Porticoccus,NA
ASV_9259,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA
ASV_9260,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9261,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9262,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9263,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV_9264,Bacteria,Planctomycetota,NA,NA,NA,NA,NA
ASV_9265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9266,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,NA,NA
ASV_9267,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9268,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Pseudofulvibacter,NA
ASV_9269,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9270,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9271,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV_9272,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9274,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9275,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,NA,NA
ASV_9276,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9277,NA,NA,NA,NA,NA,NA,NA
ASV_9278,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9279,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9280,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9281,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA
ASV_9282,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9283,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA
ASV_9284,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,SAR92 clade,NA
ASV_9285,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9286,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9287,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9288,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9289,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV_9290,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9291,NA,NA,NA,NA,NA,NA,NA
ASV_9292,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9293,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9294,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,NA
ASV_9295,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV_9296,NA,NA,NA,NA,NA,NA,NA
ASV_9297,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9298,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV_9299,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,NA
ASV_9300,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9301,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
ASV_9302,NA,NA,NA,NA,NA,NA,NA
ASV_9303,Bacteria,Planctomycetota,NA,NA,NA,NA,NA
ASV_9304,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA
ASV_9305,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,NA,NA,NA
ASV_9306,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9307,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9308,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9309,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9310,Bacteria,Proteobacteria,Gammaproteobacteria,OM182 clade,NA,NA,NA
ASV_9311,Bacteria,Dependentiae,Babeliae,Babeliales,NA,NA,NA
ASV_9312,NA,NA,NA,NA,NA,NA,NA
ASV_9313,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV_9314,NA,NA,NA,NA,NA,NA,NA
ASV_9315,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9316,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV_9317,NA,NA,NA,NA,NA,NA,NA
ASV_9318,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
ASV_9319,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9320,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9321,NA,NA,NA,NA,NA,NA,NA
ASV_9322,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,NA,NA
ASV_9323,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9324,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV_9325,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,NA,NA
ASV_9326,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA,NA
ASV_9327,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9328,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,NA,NA
ASV_9329,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
ASV_9330,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA
ASV_9331,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aurantivirga,NA
ASV_9332,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,Francisella,NA
ASV_9333,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,NA
ASV_9334,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA
ASV_9335,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,NA
ASV_9336,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,Magnetospira,NA
ASV_9338,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9339,NA,NA,NA,NA,NA,NA,NA
ASV_9340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9341,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,NA
ASV_9342,NA,NA,NA,NA,NA,NA,NA
ASV_9343,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,Arenicella,NA
ASV_9344,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9345,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9346,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,NA
ASV_9347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9348,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,NA
ASV_9349,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9350,NA,NA,NA,NA,NA,NA,NA
ASV_9351,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Halobacteriovorax,NA
ASV_9352,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9353,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9354,NA,NA,NA,NA,NA,NA,NA
ASV_9355,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9356,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9357,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,NA,NA,NA
ASV_9358,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,NA
ASV_9359,NA,NA,NA,NA,NA,NA,NA
ASV_9360,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9361,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9362,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,NA
ASV_9363,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9364,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea,NA
ASV_9365,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9366,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9367,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,NA
ASV_9368,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,NA,NA,NA
ASV_9369,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9370,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9371,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudahrensia,NA
ASV_9372,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9373,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9374,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9375,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,RS62 marine group,NA
ASV_9376,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9377,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9378,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9379,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9380,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9381,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9382,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9383,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9384,NA,NA,NA,NA,NA,NA,NA
ASV_9385,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,NA,NA,NA
ASV_9386,NA,NA,NA,NA,NA,NA,NA
ASV_9387,NA,NA,NA,NA,NA,NA,NA
ASV_9388,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9389,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,NA,NA
ASV_9390,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9391,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,NA
ASV_9392,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,NA,NA
ASV_9393,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9394,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9395,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9396,NA,NA,NA,NA,NA,NA,NA
ASV_9397,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV_9398,NA,NA,NA,NA,NA,NA,NA
ASV_9399,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,NA
ASV_9400,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV_9401,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,NA,NA,NA
ASV_9402,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9403,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9404,NA,NA,NA,NA,NA,NA,NA
ASV_9405,NA,NA,NA,NA,NA,NA,NA
ASV_9406,Bacteria,Planctomycetota,OM190,NA,NA,NA,NA
ASV_9407,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9408,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9409,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA
ASV_9410,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9411,Bacteria,Planctomycetota,028H05-P-BN-P5,NA,NA,NA,NA
ASV_9412,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter,NA
ASV_9413,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9414,NA,NA,NA,NA,NA,NA,NA
ASV_9415,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,NA,NA,NA
ASV_9416,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9417,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,NA
ASV_9418,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9419,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9420,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,NA
ASV_9421,Bacteria,Planctomycetota,BD7-11,NA,NA,NA,NA
ASV_9422,NA,NA,NA,NA,NA,NA,NA
ASV_9423,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9424,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9425,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9426,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
ASV_9427,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Fuerstia,NA
ASV_9428,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9429,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9430,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9431,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,NA,NA
ASV_9432,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9433,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,NA
ASV_9434,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,NA
ASV_9435,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9436,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9437,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9438,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9439,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9440,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV_9441,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,NA
ASV_9442,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9443,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9444,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9445,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,NA,NA
ASV_9446,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,koll11,NA,NA
ASV_9447,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9448,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,OM43 clade,NA
ASV_9449,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9450,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
ASV_9451,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,NA
ASV_9452,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9453,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9454,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9455,Bacteria,NA,NA,NA,NA,NA,NA
ASV_9456,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV_9457,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,NA
ASV_9458,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
ASV_9459,Bacteria,Proteobacteria,NA,NA,NA,NA,NA
ASV_9460,NA,NA,NA,NA,NA,NA,NA
ASV_9461,NA,NA,NA,NA,NA,NA,NA
ASV_9462,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,NA,NA
ASV_9463,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA
ASV_9464,Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
ASV_9465,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,NA
ASV_9466,Bacteria,Myxococcota,Polyangia,NA,NA,NA,NA
ASV_9467,Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,NA,NA
ASV_9468,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9469,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,NA,NA
ASV_9470,NA,NA,NA,NA,NA,NA,NA
ASV_9471,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,Vicingus,NA
ASV_9472,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aurantivirga,NA
ASV_9473,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV_9474,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,NA,NA
ASV_9475,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Candidatus Endobugula,NA
